,tweet_id,favorite_count,retweet_count
1897,819015331746349057,0,17793
1898,819015337530290176,0,34533
1899,819227688460238848,21789,6238
1900,819238181065359361,2137,379
1901,819347104292290561,6838,1116
1902,819588359383371776,9160,1868
1903,819711362133872643,12612,2873
1904,819924195358416896,12235,4545
1905,819952236453363712,5016,1082
1906,820013781606658049,0,1082
1907,820078625395449857,18645,5789
1908,820314633777061888,3158,522
1909,820446719150292993,0,2392
1910,820494788566847489,0,522
1911,820690176645140481,11582,3002
1912,820749716845686786,29832,9206
1913,820837357901512704,0,6238
1914,821044531881721856,11953,2126
1915,821107785811234820,9063,1972
1916,821149554670182400,8108,1825
1917,821153421864615936,236,9
1918,821407182352777218,11102,3994
1919,821421320206483457,0,5128
1920,821522889702862852,7568,1631
1921,821765923262631936,7902,1556
1922,821813639212650496,0,3127
1923,821886076407029760,10679,2140
1924,822163064745328640,0,4376
1925,822244816520155136,33113,9226
1926,822462944365645825,26303,13144
1927,822489057087389700,17110,5954
1928,822610361945911296,13971,2734
1929,822647212903690241,0,5954
1930,822859134160621569,12452,2110
1931,822872901745569793,124065,39900
1932,822975315408461824,16366,3199
1933,823269594223824897,0,9226
1934,823322678127919110,14831,3717
1935,823333489516937216,662,22
1936,823581115634085888,12267,2443
1937,823699002998870016,13211,2334
1938,823719002937630720,0,10355
1939,823939628516474880,10056,2536
1940,824025158776213504,4574,558
1941,824297048279236611,14227,3566
1942,824325613288833024,11175,9883
1943,824663926340194305,9935,1643
1944,824775126675836928,14061,3274
1945,824796380199809024,0,5103
1946,825026590719483904,5909,1166
1947,825120256414846976,0,1166
1948,825147591692263424,17262,4183
1949,825535076884762624,53971,16348
1950,825829644528148480,12022,2334
1951,825876512159186944,9922,1736
1952,826115272272650244,14739,2872
1953,826204788643753985,4601,855
1954,826240494070030336,12531,2417
1955,826476773533745153,17366,3892
1956,826598365270007810,9450,2180
1957,826598799820865537,4861,230
1958,826615380357632002,0,3682
1959,826848821049180160,34051,9344
1960,826958653328592898,20323,4610
1961,827199976799354881,10003,2060
1962,827324948884643840,14943,2809
1963,827600520311402496,7062,864
1964,827653905312006145,14599,2793
1965,827933404142436356,18864,4836
1966,828011680017821696,9778,1993
1967,828046555563323392,11060,2657
1968,828361771580813312,2072,165
1969,828372645993398273,11871,2725
1970,828376505180889089,6990,995
1971,828381636999917570,11878,2060
1972,828408677031882754,7260,1186
1973,828409743546925057,6046,1079
1974,828650029636317184,8958,1238
1975,828708714936930305,34286,10333
1976,828770345708580865,24087,5399
1977,828801551087042563,0,3162
1978,829011960981237760,50297,15112
1979,829141528400556032,22928,6772
1980,829449946868879360,9889,1862
1981,829501995190984704,29908,9780
1982,829861396166877184,11533,1793
1983,829878982036299777,0,4610
1984,830097400375152640,9174,2698
1985,830173239259324417,0,5247
1986,830583320585068544,62475,15422
1987,830956169170665475,7519,1375
1988,831262627380748289,11171,1891
1989,831309418084069378,11109,2270
1990,831315979191906304,6179,1039
1991,831322785565769729,8755,1447
1992,831552930092285952,8462,2162
1993,831650051525054464,6688,1789
1994,831670449226514432,9796,1690
1995,831911600680497154,25877,5986
1996,831926988323639298,319,34
1997,831939777352105988,22498,5662
1998,832032802820481025,16792,4305
1999,832040443403784192,0,8831
2000,832088576586297345,59,2
2001,832215726631055365,0,8593
2002,832215909146226688,0,5730
2003,832273440279240704,10665,2149
2004,832369877331693569,16098,2924
2005,832397543355072512,11256,2038
2006,832636094638288896,14916,2564
2007,832645525019123713,2743,485
2008,832682457690300417,11156,2669
2009,832757312314028032,15863,3321
2010,832769181346996225,0,38
2011,832998151111966721,12451,2021
2012,833124694597443584,19008,4448
2013,833479644947025920,14024,1894
2014,833722901757046785,19713,2999
2015,833732339549220864,0,205
2016,833826103416520705,17093,3492
2017,833863086058651648,12640,2214
2018,834086379323871233,12257,2041
2019,834089966724603904,9460,1965
2020,834167344700198914,14852,3366
2021,834209720923721728,19272,4333
2022,834458053273591808,9043,1549
2023,834477809192075265,0,9780
2024,834574053763584002,12822,2316
2025,834786237630337024,20246,5110
2026,834931633769889797,10118,1492
2027,835152434251116546,20977,2763
2028,835172783151792128,24595,5301
2029,835246439529840640,1991,63
2030,835264098648616962,7245,1545
2031,835297930240217089,15453,2745
2032,835309094223372289,0,19190
2033,835536468978302976,0,1545
2034,835574547218894849,16674,3303
2035,835685285446955009,0,7427
2036,836001077879255040,17911,3896
2037,836260088725786625,19970,3984
2038,836380477523124226,13920,2747
2039,836397794269200385,0,25120
2040,836648853927522308,0,508
2041,836677758902222849,11860,2025
2042,836753516572119041,18154,4270
2043,836989968035819520,11962,2117
2044,837110210464448512,15076,2182
2045,837471256429613056,12003,2065
2046,837482249356513284,3615,408
2047,837820167694528512,31873,7163
2048,838083903487373313,16481,2847
2049,838085839343206401,133,1
2050,838150277551247360,1568,304
2051,838201503651401729,0,9206
2052,838476387338051585,21002,4349
2053,838561493054533637,10257,1233
2054,838831947270979586,0,10041
2055,838916489579200512,0,31
2056,838921590096166913,10430,1858
2057,838952994649550848,18389,3666
2058,839239871831150596,25263,5947
2059,839290600511926273,0,132
2060,839549326359670784,25605,7082
2061,839990271299457024,12546,2070
2062,840268004936019968,17922,5218
2063,840370681858686976,15346,4185
2064,840632337062862849,8437,1622
2065,840696689258311684,11497,891
2066,840698636975636481,165,2
2067,840728873075638272,0,14606
2068,840761248237133825,0,1622
2069,841077006473256960,21352,4890
2070,841314665196081154,14765,4241
2071,841320156043304961,18440,5026
2072,841439858740625411,11750,3331
2073,841680585030541313,24061,7165
2074,841833993020538882,0,13589
2075,842115215311396866,13049,2761
2076,842163532590374912,22755,5266
2077,842535590457499648,16938,3187
2078,842765311967449089,6301,1176
2079,842846295480000512,14227,3317
2080,843235543001513987,19994,5420
2081,843604394117681152,15725,2483
2082,843856843873095681,19983,4171
2083,843981021012017153,14135,2701
2084,844223788422217728,12708,1994
2085,844580511645339650,15300,2817
2086,844973813909606400,13944,2859
2087,844979544864018432,12689,2317
2088,845098359547420673,0,6946
2089,845306882940190720,21642,4867
2090,845397057150107648,7090,1622
2091,845677943972139009,23461,4385
2092,845812042753855489,27051,7871
2093,846042936437604353,14827,2591
2094,846139713627017216,28839,9173
2095,846153765933735936,29118,8184
2096,846505985330044928,13089,2764
2097,846514051647705089,41235,10393
2098,846874817362120707,18641,3555
2099,847116187444137987,19896,2876
2100,847157206088847362,18389,5258
2101,847251039262605312,18988,3924
2102,847606175596138505,17367,3093
2103,847617282490613760,6472,376
2104,847842811428974592,5019,1192
2105,847962785489326080,21756,4580
2106,847971574464610304,0,396
2107,847978865427394560,0,2924
2108,848212111729840128,15045,2721
2109,848213670039564288,7544,646
2110,848324959059550208,22846,4156
2111,848690551926992896,23270,3926
2112,849051919805034497,39045,7630
2113,849336543269576704,10560,1693
2114,849412302885593088,14684,2835
2115,849668094696017920,0,4448
2116,849776966551130114,27923,6824
2117,850019790995546112,18794,4375
2118,850145622816686080,15060,3397
2119,850333567704068097,3193,301
2120,850380195714523136,12087,2333
2121,850753642995093505,28171,8088
2122,851224888060895234,19062,5172
2123,851464819735769094,22276,6314
2124,851591660324737024,14963,3125
2125,852189679701164033,10575,1419
2126,852226086759018497,18362,6098
2127,852311364735569921,30374,8886
2128,852553447878664193,14909,3120
2129,852672615818899456,13651,1913
2130,852912242202992640,8255,1601
2131,852936405516943360,0,1789
2132,853299958564483072,14177,3172
2133,853639147608842240,31563,8887
2134,853760880890318849,26100,5117
2135,854010172552949760,14842,2791
2136,854120357044912130,29234,6597
2137,854365224396361728,17209,4153
2138,854482394044301312,26589,6026
2139,854732716440526848,20697,5352
2140,855138241867124737,0,36
2141,855245323840757760,0,5266
2142,855459453768019968,27113,7303
2143,855818117272018944,24282,4816
2144,855851453814013952,41906,16131
2145,855857698524602368,10858,1861
2146,855860136149123072,4411,853
2147,855862651834028034,303,21
2148,856282028240666624,25239,5581
2149,856288084350160898,487,15
2150,856526610513747968,10828,1654
2151,856543823941562368,14841,2548
2152,857029823797047296,17049,3493
2153,857062103051644929,0,148
2154,857214891891077121,204,16
2155,857263160327368704,18250,3977
2156,857393404942143489,5310,1443
2157,857746408056729600,30819,9349
2158,857989990357356544,14496,2267
2159,858107933456039936,14239,2539
2160,858471635011153920,19494,4263
2161,858843525470990336,14125,3027
2162,858860390427611136,0,7082
2163,859074603037188101,30437,11972
2164,859196978902773760,80554,26271
2165,859607811541651456,16839,1364
2166,859851578198683649,13974,3069
2167,859924526012018688,17641,3585
2168,860177593139703809,0,26746
2169,860184849394610176,15017,5122
2170,860276583193509888,16587,3070
2171,860524505164394496,21254,4604
2172,860563773140209665,6723,1857
2173,860924035999428608,0,678
2174,860981674716409858,0,1857
2175,861005113778896900,14993,3337
2176,861288531465048066,15353,3591
2177,861383897657036800,32297,9266
2178,862096992088072192,66292,19998
2179,862457590147678208,18276,4251
2180,862722525377298433,15333,3089
2181,862831371563274240,17203,4457
2182,863062471531167744,7524,2092
2183,863079547188785154,7897,953
2184,863427515083354112,1960,80
2185,863432100342583297,21306,4554
2186,863471782782697472,0,2092
2187,863553081350529029,13680,3631
2188,863907417377173506,18419,3590
2189,864197398364647424,26640,7585
2190,864279568663928832,13073,2581
2191,864873206498414592,28862,7499
2192,865006731092295680,25043,6669
2193,865359393868664832,23579,4289
2194,865718153858494464,22915,4845
2195,866094527597207552,0,7163
2196,866334964761202691,46614,12204
2197,866450705531457537,108872,30183
2198,866686824827068416,17130,2968
2199,866720684873056260,17868,4130
2200,867051520902168576,28707,6780
2201,867072653475098625,0,101
2202,867421006826221569,14346,2113
2203,867774946302451713,30274,6252
2204,867900495410671616,21595,3570
2205,868552278524837888,8965,1751
2206,868622495443632128,23633,4467
2207,868639477480148993,0,1751
2208,868880397819494401,57947,12251
2209,869227993411051520,18133,3199
2210,869596645499047938,14195,2636
2211,869702957897576449,25049,5383
2212,869772420881756160,38008,8694
2213,870063196459192321,32417,7070
2214,870308999962521604,19478,3548
2215,870374049280663552,73936,22739
2216,870656317836468226,10887,2204
2217,870726314365509632,105,3
2218,870804317367881728,29788,5281
2219,871032628920680449,20148,3221
2220,871102520638267392,18537,4674
2221,871166179821445120,0,4890
2222,871515927908634625,17889,2939
2223,871762521631449091,17883,2969
2224,871879754684805121,33092,9246
2225,872122724285648897,30217,6820
2226,872486979161796608,36061,7714
2227,872620804844003328,18318,3066
2228,872820683541237760,13068,3165
2229,872967104147763200,24040,4560
2230,873213775632977920,6318,1330
2231,873337748698140672,0,1330
2232,873580283840344065,21373,3342
2233,874012996292530176,30120,8585
2234,874057562936811520,20108,3376
2235,874296783580663808,22961,3481
2236,874434818259525634,0,12204
2237,874680097055178752,24605,3918
2238,875021211251597312,22538,3970
2239,875097192612077568,24240,5112
2240,875144289856114688,19416,4151
2241,875747767867523072,22103,3580
2242,876120275196170240,24679,3899
2243,876484053909872640,16557,1999
2244,876537666061221889,21046,3969
2245,876838120628539392,18210,2803
2246,877201837425926144,23858,4625
2247,877316821321428993,24143,4346
2248,877556246731214848,19899,3167
2249,877611172832227328,0,70
2250,877736472329191424,69261,15801
2251,878057613040115712,37145,5739
2252,878281511006478336,6773,1076
2253,878316110768087041,0,5523
2254,878404777348136964,0,1076
2255,878604707211726852,26432,5923
2256,878776093423087618,17126,3432
2257,879008229531029506,16776,2240
2258,879050749262655488,19802,3953
2259,879130579576475649,0,5739
2260,879376492567855104,14854,2646
2261,879415818425184262,92816,37427
2262,879492040517615616,20702,2628
2263,879674319642796034,282,9
2264,879862464715927552,19695,2926
2265,880095782870896641,24328,3650
2266,880221127280381952,23660,3463
2267,880465832366813184,25024,5211
2268,880872448815771648,18707,3200
2269,880935762899988482,15049,2332
2270,881268444196462592,20473,4491
2271,881536004380872706,43427,13393
2272,881633300179243008,113,8
2273,881666595344535552,44533,8952
2274,881906580714921986,21437,2852
2275,882045870035918850,25714,4080
2276,882268110199369728,39186,9624
2277,882627270321602560,24594,5061
2278,882762694511734784,24779,4091
2279,882992080364220416,20974,3243
2280,883117836046086144,32508,5531
2281,883360690899218434,19937,3075
2282,883482846933004288,40192,8265
2283,883838122936631299,19166,2860
2284,884162670584377345,17937,2502
2285,884247878851493888,63274,16908
2286,884441805382717440,23859,4787
2287,884562892145688576,21307,3907
2288,884876753390489601,24374,4670
2289,884925521741709313,67257,15012
2290,885167619883638784,19242,3666
2291,885311592912609280,0,15422
2292,885518971528720385,17997,3106
2293,885528943205470208,31581,5323
2294,885984800019947520,28592,5606
2295,886054160059072513,0,93
2296,886258384151887873,24516,5281
2297,886267009285017600,105,4
2298,886366144734445568,18540,2629
2299,886680336477933568,19723,3733
2300,886736880519319552,10495,2627
2301,886983233522544640,30363,6308
2302,887101392804085760,26970,4986
2303,887343217045368832,29580,8810
2304,887473957103951883,60167,15010
2305,887517139158093824,40710,9842
2306,887705289381826560,26605,4532
2307,888078434458587136,19145,2892
2308,888554962724278272,17310,2876
2309,888804989199671297,22459,3533
2310,888917238123831296,25622,3759
2311,889278841981685760,22104,4440
2312,889531135344209921,13349,1878
2313,889638837579907072,23661,3710
2314,889665388333682689,42028,8342
2315,889880896479866881,24553,4163
2316,890006608113172480,27026,6147
2317,890240255349198849,27950,6094
2318,890609185150312448,24512,3617
2319,890729181411237888,56839,15748
2320,890971913173991426,10361,1660
2321,891087950875897856,17801,2599
2322,891327558926688256,35297,7754
2323,891689557279858688,36922,7222
2324,891815181378084864,22042,3477
2325,892177421306343426,29313,5298
2326,892420643555336193,33800,7002
